DATA,DIA,TIPO,DESCRICAO,ESTADO,CODIGO_MUNICIPIO
22/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2101400.0
12/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2101400.0
13/06/2021,Santo Antônio,MUNICIPAL,Dia de Santo Antônio,MA,2101400.0
29/03/2021,Feriado Municipal,MUNICIPAL,,MA,2101509.0
13/06/2021,Santo Antônio,MUNICIPAL,,MA,2101509.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2101509.0
03/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2101608.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2101608.0
30/03/2021,Feriado Municipal,MUNICIPAL,,MA,2101707.0
22/06/2021,Feriado Municipal,MUNICIPAL,,MA,2101707.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2101707.0
13/06/2021,Santo Antônio,MUNICIPAL,,MA,2101905.0
19/06/2021,Feriado Municipal,MUNICIPAL,,MA,2101905.0
14/03/2021,Feriado Municipal,MUNICIPAL,,MA,2102002.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2102002.0
13/06/2021,Santo Antônio,MUNICIPAL,,MA,2102101.0
11/07/2021,Feriado Municipal,MUNICIPAL,,MA,2102101.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2102101.0
26/07/2021,Feriado Municipal,MUNICIPAL,,MA,2102200.0
06/12/2021,Feriado Municipal,MUNICIPAL,,MA,2102200.0
12/12/2021,Feriado Municipal,MUNICIPAL,,MA,2102200.0
13/06/2021,Santo Antônio,MUNICIPAL,,MA,2102309.0
05/07/2021,Feriado Municipal,MUNICIPAL,,MA,2102309.0
28/08/2021,Feriado Municipal,MUNICIPAL,,MA,2102325.0
04/10/2021,Feriado Municipal,MUNICIPAL,,MA,2102325.0
10/11/2021,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,MA,2102325.0
31/08/2021,Feriado Municipal,MUNICIPAL,,MA,2102556.0
10/11/2021,Feriado Municipal,MUNICIPAL,,MA,2102556.0
02/05/2021,Feriado Municipal,MUNICIPAL,,MA,2102606.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2102606.0
22/04/2021,Feriado Municipal,MUNICIPAL,,MA,2102705.0
24/09/2021,Feriado Municipal,MUNICIPAL,,MA,2102705.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2102705.0
08/07/2021,Feriado Municipal,MUNICIPAL,,MA,2102804.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MA,2102903.0
03/06/2021,Feriado Municipal,MUNICIPAL,,MA,2102903.0
19/03/2021,São José,MUNICIPAL,Dia de São José,MA,2103000.0
29/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2103000.0
01/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2103000.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2103000.0
29/03/2021,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Chapadinha,MA,2103208.0
15/09/2021,Nossa Senhora das Dores,MUNICIPAL,Comemorações da Padroeira da Cidade,MA,2103208.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MA,2103307.0
16/04/2021,Feriado Municipal,MUNICIPAL,,MA,2103307.0
10/08/2021,Feriado Municipal,MUNICIPAL,,MA,2103307.0
29/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2103406.0
26/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2103406.0
31/10/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2103406.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2103406.0
10/04/2021,Feriado Municipal,MUNICIPAL,,MA,2103505.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2103505.0
08/04/2021,Feriado Municipal,MUNICIPAL,,MA,2103604.0
24/06/2021,Feriado Municipal,MUNICIPAL,,MA,2103703.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2103703.0
13/06/2021,Santo Antônio,MUNICIPAL,,MA,2103752.0
25/07/2021,Feriado Municipal,MUNICIPAL,,MA,2103752.0
23/09/2021,Feriado Municipal,MUNICIPAL,,MA,2103752.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2103802.0
08/09/2021,Feriado Municipal,MUNICIPAL,,MA,2103802.0
09/12/2021,Feriado Municipal,MUNICIPAL,,MA,2103802.0
19/03/2021,São José,MUNICIPAL,Dia de São José,MA,2103901.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2103901.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2103901.0
27/06/2021,Feriado Municipal,MUNICIPAL,,MA,2104008.0
15/08/2021,Feriado Municipal,MUNICIPAL,,MA,2104008.0
31/10/2021,Feriado Municipal,MUNICIPAL,,MA,2104008.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MA,2104057.0
12/05/2021,Feriado Municipal,MUNICIPAL,,MA,2104057.0
16/07/2021,Feriado Municipal,MUNICIPAL,,MA,2104057.0
24/06/2021,Feriado Municipal,MUNICIPAL,,MA,2104099.0
10/11/2021,Feriado Municipal,MUNICIPAL,,MA,2104099.0
24/12/2021,Feriado Municipal,MUNICIPAL,,MA,2104099.0
05/08/2021,Feriado Municipal,MUNICIPAL,,MA,2104107.0
06/08/2021,Feriado Municipal,MUNICIPAL,,MA,2104107.0
31/12/2021,Feriado Municipal,MUNICIPAL,,MA,2104107.0
31/05/2021,Feriado Municipal,MUNICIPAL,,MA,2104404.0
31/12/2021,Feriado Municipal,MUNICIPAL,,MA,2104404.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MA,2104503.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2104503.0
11/03/2021,Feriado Municipal,MUNICIPAL,,MA,2104602.0
31/08/2021,Feriado Municipal,MUNICIPAL,,MA,2104602.0
10/11/2021,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,MA,2104651.0
27/06/2021,Feriado Municipal,MUNICIPAL,,MA,2104677.0
10/11/2021,Feriado Municipal,MUNICIPAL,,MA,2104677.0
29/04/2021,Feriado Municipal,MUNICIPAL,,MA,2104800.0
14/09/2021,Feriado Municipal,MUNICIPAL,,MA,2104800.0
19/03/2021,São José,MUNICIPAL,Dia de São José,MA,2105005.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2105005.0
26/07/2021,Feriado Municipal,MUNICIPAL,,MA,2105005.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2105005.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2105104.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2105104.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MA,2105203.0
02/06/2021,Feriado Municipal,MUNICIPAL,,MA,2105203.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2105203.0
16/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2105302.0
15/10/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2105302.0
21/07/2021,Feriado Municipal,MUNICIPAL,,MA,2105401.0
15/09/2021,Feriado Municipal,MUNICIPAL,,MA,2105401.0
30/11/2021,Feriado Municipal,MUNICIPAL,,MA,2105401.0
06/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2105427.0
10/11/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2105427.0
30/07/2021,Feriado Municipal,MUNICIPAL,,MA,2105500.0
22/12/2021,Feriado Municipal,MUNICIPAL,,MA,2105500.0
19/03/2021,São José,MUNICIPAL,Dia de São José,MA,2105708.0
15/01/2021,Feriado Municipal,MUNICIPAL,,MA,2106003.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2106003.0
30/09/2021,Feriado Municipal,MUNICIPAL,,MA,2106003.0
29/03/2021,Feriado Municipal,MUNICIPAL,,MA,2106102.0
10/11/2021,Feriado Municipal,MUNICIPAL,,MA,2106326.0
28/11/2021,Memória de Paulo G. Souza,MUNICIPAL,"O Projeto de Lei Nº 005/2017, feriado em memória de Paulo Germano de Souza, ex-prefeito de Maracaçumé",MA,2106326.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2106326.0
20/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2106508.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MA,2106607.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2106607.0
29/03/2021,Feriado Municipal,MUNICIPAL,,MA,2106706.0
15/08/2021,Feriado Municipal,MUNICIPAL,,MA,2106706.0
15/03/2021,Feriado Municipal,MUNICIPAL,,MA,2106755.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2106755.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2106755.0
16/07/2021,Feriado Municipal,MUNICIPAL,,MA,2106904.0
26/07/2021,Feriado Municipal,MUNICIPAL,,MA,2107001.0
22/12/2021,Feriado Municipal,MUNICIPAL,,MA,2107001.0
10/11/2021,Feriado Municipal,MUNICIPAL,,MA,2107357.0
30/11/2021,Feriado Municipal,MUNICIPAL,,MA,2107407.0
14/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2107506.0
29/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2107506.0
06/01/2021,Feriado Municipal,MUNICIPAL,,MA,2107704.0
15/08/2021,Feriado Municipal,MUNICIPAL,,MA,2107704.0
10/04/2021,Feriado Municipal,MUNICIPAL,,MA,2107803.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2107803.0
27/11/2021,Feriado Municipal,MUNICIPAL,,MA,2107803.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2107803.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MA,2107902.0
08/05/2021,Feriado Municipal,MUNICIPAL,,MA,2107902.0
21/02/2021,Feriado Municipal,MUNICIPAL,,MA,2108108.0
21/08/2021,Feriado Municipal,MUNICIPAL,,MA,2108108.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2108108.0
27/04/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2108207.0
29/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2108207.0
10/08/2021,Feriado Municipal,MUNICIPAL,,MA,2108306.0
22/11/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2108454.0
24/04/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2108603.0
31/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2108603.0
03/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2108603.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2108702.0
26/07/2021,Feriado Municipal,MUNICIPAL,,MA,2108702.0
11/08/2021,Feriado Municipal,MUNICIPAL,,MA,2108702.0
19/11/2021,Feriado Municipal,MUNICIPAL,,MA,2108702.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MA,2108900.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2108900.0
21/06/2021,Feriado Municipal,MUNICIPAL,,MA,2109007.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2109007.0
20/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2109106.0
28/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2109106.0
29/04/2021,Feriado Municipal,MUNICIPAL,,MA,2109502.0
08/09/2021,Feriado Municipal,MUNICIPAL,,MA,2109502.0
06/04/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2109601.0
31/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2109601.0
29/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2109601.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2109601.0
18/08/2021,Feriado Municipal,MUNICIPAL,,MA,2109809.0
30/09/2021,Feriado Municipal,MUNICIPAL,,MA,2109809.0
21/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2109908.0
14/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2109908.0
26/03/2021,Feriado Municipal,MUNICIPAL,,MA,2110005.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2110005.0
13/12/2021,Feriado Municipal,MUNICIPAL,,MA,2110005.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2110039.0
13/12/2021,Feriado Municipal,MUNICIPAL,,MA,2110039.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2110104.0
08/09/2021,Feriado Municipal,MUNICIPAL,,MA,2110104.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2110203.0
02/12/2021,Feriado Municipal,MUNICIPAL,,MA,2110203.0
13/06/2021,Santo Antônio,MUNICIPAL,,MA,2110302.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2110302.0
30/12/2021,Feriado Municipal,MUNICIPAL,,MA,2110302.0
15/08/2021,Feriado Municipal,MUNICIPAL,,MA,2110401.0
30/03/2021,Feriado Municipal,MUNICIPAL,,MA,2110500.0
16/08/2021,Feriado Municipal,MUNICIPAL,,MA,2110500.0
29/03/2021,Feriado Municipal,MUNICIPAL,,MA,2110609.0
20/08/2021,Feriado Municipal,MUNICIPAL,,MA,2110609.0
15/08/2021,Feriado Municipal,MUNICIPAL,,MA,2110708.0
24/09/2021,Feriado Municipal,MUNICIPAL,,MA,2110708.0
10/05/2021,Feriado Municipal,MUNICIPAL,,MA,2110906.0
14/06/2021,Feriado Municipal,MUNICIPAL,,MA,2111003.0
24/06/2021,Feriado Municipal,MUNICIPAL,,MA,2111003.0
24/06/2021,Feriado Municipal,MUNICIPAL,,MA,2111029.0
24/06/2021,Feriado Municipal,MUNICIPAL,,MA,2111052.0
01/09/2021,Feriado Municipal,MUNICIPAL,,MA,2111052.0
12/06/2021,Feriado Municipal,MUNICIPAL,,MA,2111102.0
24/06/2021,Feriado Municipal,MUNICIPAL,,MA,2111102.0
19/03/2021,São José,MUNICIPAL,Dia de São José,MA,2111201.0
29/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2111201.0
24/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2111201.0
02/04/2021,Sexta-feira Santa,MUNICIPAL,"conforme Lei nº 3432, de 06 de fevereiro de 1996",MA,2111300.0
29/06/2021,São Pedro,MUNICIPAL,"conforme Lei nº 3432, de 06 de fevereiro de 1996",MA,2111300.0
08/09/2021,Natividade de Nossa Senhora,MUNICIPAL,"conforme Lei nº 3432, de 06 de fevereiro de 1996",MA,2111300.0
18/10/2021,Comerciário,MUNICIPAL,Feriado para a categoria,MA,2111300.0
08/12/2021,Nossa Senhora da Conceição,MUNICIPAL,"conforme Lei nº 3432, de 06 de fevereiro de 1996",MA,2111300.0
12/06/2021,Feriado Municipal,MUNICIPAL,,MA,2111409.0
21/06/2021,Feriado Municipal,MUNICIPAL,,MA,2111409.0
01/11/2021,Feriado Municipal,MUNICIPAL,,MA,2111409.0
21/09/2021,Feriado Municipal,MUNICIPAL,,MA,2111508.0
26/12/2021,Feriado Municipal,MUNICIPAL,,MA,2111508.0
10/02/2021,Feriado Municipal,MUNICIPAL,,MA,2111607.0
30/08/2021,Feriado Municipal,MUNICIPAL,,MA,2111607.0
31/08/2021,Feriado Municipal,MUNICIPAL,,MA,2111607.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2111706.0
27/08/2021,Feriado Municipal,MUNICIPAL,,MA,2111706.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2111706.0
31/08/2021,Feriado Municipal,MUNICIPAL,,MA,2111748.0
12/09/2021,Feriado Municipal,MUNICIPAL,,MA,2111748.0
10/11/2021,Feriado Municipal,MUNICIPAL,,MA,2111748.0
15/08/2021,Feriado Municipal,MUNICIPAL,,MA,2111763.0
10/11/2021,Feriado Municipal,MUNICIPAL,,MA,2111763.0
15/07/2021,Feriado Municipal,MUNICIPAL,,MA,2111805.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2111805.0
15/12/2021,Feriado Municipal,MUNICIPAL,,MA,2111805.0
16/07/2021,Feriado Municipal,MUNICIPAL,,MA,2112001.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2112001.0
19/12/2021,Feriado Municipal,MUNICIPAL,,MA,2112001.0
05/04/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2112100.0
22/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2112100.0
19/03/2021,"Homenagem a São José, Padroeiro do Município",MUNICIPAL,De acordo com a Lei Municipal nº 1210/2001,MA,2112209.0
15/10/2021,Homenagem à N. S.do Rosário de Fátima,MUNICIPAL,De acordo com a Lei Municipal nº 126 de 13 de outubro de 1953,MA,2112209.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2112209.0
22/12/2021,Aniversário da cidade,MUNICIPAL,,MA,2112209.0
13/06/2021,Santo Antônio,MUNICIPAL,,MA,2112233.0
11/11/2021,Feriado Municipal,MUNICIPAL,,MA,2112233.0
31/08/2021,Feriado Municipal,MUNICIPAL,,MA,2112308.0
12/09/2021,Feriado Municipal,MUNICIPAL,,MA,2112308.0
11/07/2021,Feriado Municipal,MUNICIPAL,,MA,2112407.0
03/12/2021,Feriado Municipal,MUNICIPAL,,MA,2112407.0
29/03/2021,Feriado Municipal,MUNICIPAL,,MA,2112506.0
29/06/2021,Feriado Municipal,MUNICIPAL,,MA,2112506.0
08/09/2021,Feriado Municipal,MUNICIPAL,,MA,2112506.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2112506.0
20/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2112704.0
29/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2112704.0
29/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2112704.0
22/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2112704.0
31/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MA,2112704.0
08/07/2021,Feriado Municipal,MUNICIPAL,,MA,2112803.0
08/09/2021,Feriado Municipal,MUNICIPAL,,MA,2112803.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MA,2112803.0
01/09/2021,Feriado Municipal,MUNICIPAL,,MA,2112852.0
10/11/2021,Feriado Municipal,MUNICIPAL,,MA,2112852.0
19/04/2021,Feriado Municipal,MUNICIPAL,,MA,2112902.0
24/06/2021,Feriado Municipal,MUNICIPAL,,MA,2112902.0
08/09/2021,Feriado Municipal,MUNICIPAL,,MA,2112902.0
13/05/2021,Feriado Municipal,MUNICIPAL,,MA,2113009.0
25/09/2021,Feriado Municipal,MUNICIPAL,,MA,2113009.0
13/06/2021,Santo Antônio,MUNICIPAL,,MA,2114007.0
14/08/2021,Feriado Municipal,MUNICIPAL,,MG,3100104.0
15/08/2021,Feriado Municipal,MUNICIPAL,,MG,3100104.0
13/06/2021,Santo Antônio,MUNICIPAL,,MG,3100203.0
05/11/2021,Feriado Municipal,MUNICIPAL,,MG,3100203.0
26/07/2021,Feriado Municipal,MUNICIPAL,,MG,3100302.0
01/03/2021,Feriado Municipal,MUNICIPAL,,MG,3100401.0
15/09/2021,Feriado Municipal,MUNICIPAL,,MG,3100500.0
26/07/2021,Feriado Municipal,MUNICIPAL,,MG,3100609.0
12/12/2021,Feriado Municipal,MUNICIPAL,,MG,3100609.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MG,3100708.0
31/01/2021,Feriado Municipal,MUNICIPAL,,MG,3100708.0
15/08/2021,Feriado Municipal,MUNICIPAL,,MG,3100708.0
24/06/2021,Feriado Municipal,MUNICIPAL,,MG,3100906.0
15/07/2021,Feriado Municipal,MUNICIPAL,,MG,3100906.0
17/12/2021,Feriado Municipal,MUNICIPAL,,MG,3100906.0
20/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3101003.0
01/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3101003.0
24/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3101003.0
16/07/2021,Feriado Municipal,MUNICIPAL,,MG,3101102.0
18/09/2021,Feriado Municipal,MUNICIPAL,,MG,3101102.0
31/10/2021,Feriado Municipal,MUNICIPAL,,MG,3101102.0
14/08/2021,Feriado Municipal,MUNICIPAL,,MG,3101201.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MG,3101201.0
14/06/2021,Feriado Municipal,MUNICIPAL,,MG,3101300.0
15/09/2021,Feriado Municipal,MUNICIPAL,,MG,3101300.0
28/12/2021,Feriado Municipal,MUNICIPAL,,MG,3101300.0
19/03/2021,São José,MUNICIPAL,"Consagrado a São José, padroeiro da cidade, segundo decreto 1723/1996",MG,3101508.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feira Santa, conforme decreto 1723/1996",MG,3101508.0
03/06/2021,Corpus Christi,MUNICIPAL,"Corpus Christi, conforme decreto 1723/1996",MG,3101508.0
28/09/2021,Aniversário da Cidade,MUNICIPAL,"Aniversário da cidade e consagrado a São Cosme e São Damião, segundo decreto 1723/1996",MG,3101508.0
20/11/2021,Consciência Negra,MUNICIPAL,"Lei Municipal No 2.489, de 12 de março de 2007",MG,3101508.0
19/03/2021,"São José, Padroeiro da cidade",MUNICIPAL,,MG,3101607.0
15/10/2021,Aniversário da Cidade,MUNICIPAL,,MG,3101607.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MG,3101607.0
24/06/2021,Feriado Municipal,MUNICIPAL,,MG,3101706.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MG,3101904.0
17/12/2021,Feriado Municipal,MUNICIPAL,,MG,3101904.0
28/12/2021,Feriado Municipal,MUNICIPAL,,MG,3101904.0
26/07/2021,Feriado Municipal,MUNICIPAL,,MG,3102001.0
17/12/2021,Feriado Municipal,MUNICIPAL,,MG,3102001.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MG,3153509.0
19/03/2021,São José,MUNICIPAL,Dia de São José,MG,3102100.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MG,3102100.0
05/02/2021,Feriado Municipal,MUNICIPAL,,MG,3102308.0
20/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3102605.0
22/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3102605.0
20/07/2021,Feriado Municipal,MUNICIPAL,,MG,3102803.0
15/08/2021,Feriado Municipal,MUNICIPAL,,MG,3102803.0
14/02/2021,Feriado Municipal,MUNICIPAL,,MG,3102902.0
26/07/2021,Feriado Municipal,MUNICIPAL,,MG,3102902.0
27/12/2021,Feriado Municipal,MUNICIPAL,,MG,3102902.0
08/09/2021,Feriado Municipal,MUNICIPAL,,MG,3103009.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MG,3103207.0
01/03/2021,Feriado Municipal,MUNICIPAL,,MG,3103207.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MG,3103207.0
13/06/2021,Santo Antônio,MUNICIPAL,,MG,3103405.0
21/09/2021,Feriado Municipal,MUNICIPAL,,MG,3103405.0
06/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3103504.0
15/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3103504.0
28/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3103504.0
29/09/2021,Feriado Municipal,MUNICIPAL,,MG,3103702.0
27/04/2021,Feriado Municipal,MUNICIPAL,,MG,3103751.0
17/09/2021,Feriado Municipal,MUNICIPAL,,MG,3103751.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MG,3103900.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MG,3103900.0
16/02/2021,Carnaval,MUNICIPAL,"Terça feira de carnaval, feriado municipal instituído pela Lei Municipal nº 6.725/2014",MG,3104007.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,Feriado municipal instituído pela Lei Municipal nº 6.725/2014,MG,3104007.0
03/06/2021,Corpus Christi,MUNICIPAL,Feriado municipal instituído pela Lei Municipal nº 6.725/2014,MG,3104007.0
08/08/2021,São Domingos,MUNICIPAL,"Festa de São Domingos, Feriado municipal instituído pela Lei Municipal nº 6.725/2014",MG,3104007.0
15/08/2021,Nossa Sra Abadia,MUNICIPAL,"Festa de Nossa Senhora Abadia, Feriado municipal instituído pela Lei Municipal nº 6.725/2014",MG,3104007.0
19/12/2021,Município,MUNICIPAL,"Dia do Município, feriado municipal instituído pela Lei Orgânica Municipal",MG,3104007.0
06/01/2021,Feriado Municipal,MUNICIPAL,,MG,3104106.0
24/06/2021,Feriado Municipal,MUNICIPAL,,MG,3104106.0
30/08/2021,Feriado Municipal,MUNICIPAL,,MG,3104106.0
16/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3104205.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3104205.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MG,3104304.0
10/09/2021,Feriado Municipal,MUNICIPAL,,MG,3104304.0
14/09/2021,Feriado Municipal,MUNICIPAL,,MG,3104403.0
01/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3104502.0
14/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3104502.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3104502.0
13/06/2021,Santo Antônio,MUNICIPAL,,MG,3104601.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MG,3104601.0
24/06/2021,Feriado Municipal,MUNICIPAL,,MG,3104700.0
06/08/2021,Feriado Municipal,MUNICIPAL,,MG,3104700.0
31/12/2021,Feriado Municipal,MUNICIPAL,,MG,3104700.0
01/03/2021,Feriado Municipal,MUNICIPAL,,MG,3104809.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MG,3104809.0
02/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3104908.0
14/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3104908.0
08/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3104908.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3104908.0
10/07/2021,Feriado Municipal,MUNICIPAL,,MG,3105103.0
26/07/2021,Feriado Municipal,MUNICIPAL,,MG,3105103.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MG,3105103.0
24/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3105400.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3105400.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MG,3105509.0
14/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3105608.0
15/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3105608.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,MG,3105608.0
19/03/2021,São José,MUNICIPAL,Dia de São José,MG,3105707.0
26/07/2021,Feriado Municipal,MUNICIPAL,,MG,3105905.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MG,3105905.0
20/01/2021,Feriado Municipal,MUNICIPAL,,MG,3106002.0
29/04/2021,Feriado Municipal,MUNICIPAL,,MG,3106002.0
31/10/2021,Feriado Municipal,MUNICIPAL,,MG,3106002.0
08/12/2021,Feriado Municipal,MUNICIPAL,,MG,3106002.0
02/04/2021,Sexta-feira Santa,MUNICIPAL,"conforme Lei nº 1327, de 08 de fevereiro de 1967",MG,3106200.0
