DATA,DIA,TIPO,DESCRICAO,ESTADO,CODIGO_MUNICIPIO,ANO,MES,NOME_MES,FERIADO_NACIONAL
2021-11-20,20,ESTADUAL,"O Dia Nacional da Consciência Negra é Feriado em Roraima e celebrado em 20 de novembro, a data foi escolhida por coincidir com o dia da morte de Zumbi dos Palmares, em 1695.",RR,,2021,11,November,Não
2021-09-20,20,ESTADUAL,"Em 1835 foi desencadeada a Revolução Farroupilha, que manifestava o descontentamento da Província de São Pedro do Rio Grande com o governo regencial do Império do Brasil. O movimento culminou na proclamação da República Rio-Grandense.",RS,,2021,9,September,Não
2021-08-11,11,ESTADUAL,"A Capitania de Santa Catarina foi criada em 11 de agosto de 1738. Em 28 de fevereiro de 1821 torna-se uma província, que viria a ser o atual estado de Santa Catarina com a Proclamação da República.",SC,,2021,8,August,Não
2021-07-08,8,ESTADUAL,Aniversário da Autonomia Política de Sergipe.,SE,,2021,7,July,Não
2021-07-09,9,ESTADUAL,A Revolução Constitucionalista de 1932 foi um movimento armado que tinha por objetivo a derrubada do Governo Provisório de Getúlio Vargas e a promulgação de uma nova constituição para o Brasil.,SP,,2021,7,July,Não
2021-09-08,8,ESTADUAL,"O nascimento de Nossa Senhora ou a Natividade de Maria é uma festa litúrgica das Igrejas Católica e Anglicana, celebrada no dia 8 de setembro, nove meses após a sua Imaculada Conceição, celebrada em 8 de dezembro.",TO,,2021,9,September,Não
2021-10-05,5,ESTADUAL,"Em 5 de outubro de 1988, o norte de Goiás foi emancipado, passando a se chamar Tocantins. Em 1º de janeiro de 1989, a Unidade Federativa do Tocantins foi oficialmente instalada.",TO,,2021,10,October,Não
2021-02-15,15,FACULTATIVO,"Ponto Facultativo, ou seja, cabe às empresas e orgão públicos decidirem se trabalharão ou não.",,,2021,2,February,Não
2021-02-15,15,FACULTATIVO,Ponto Facultativo nas repartições públicas,,,2021,2,February,Não
2021-02-16,16,FACULTATIVO,"Carnaval NÃO é um feriado oficial, é Ponto Facultativo, ou seja, cabe às empresas e orgão públicos decidirem se trabalharão ou não.",,,2021,2,February,Não
2021-02-16,16,FACULTATIVO,"Feriado apenas no Comércio, segundo Lei nº 5913, de 21 de junho de 1991",,,2021,2,February,Não
2021-02-17,17,FACULTATIVO,Ponto Facultativo até às 14h.,,,2021,2,February,Não
2021-02-17,17,FACULTATIVO,Ponto Facultativo nas repartições públicas,,,2021,2,February,Não
2021-02-28,28,FACULTATIVO,"aniversário de morte de José Pedro Dias, fundador de Juara",MT,5105101.0,2021,2,February,Não
2021-03-19,19,FACULTATIVO,Padroeiro do Estado do Ceará,CE,,2021,3,March,Não
2021-03-19,19,FACULTATIVO,Dia de São José padroeiro de Mafra,SC,4210100.0,2021,3,March,Não
2021-03-29,29,FACULTATIVO,"Fundação de Curitiba - Aniversário da Cidade (Ponto Facultativo), conforme Lei Municipal nº229,26/12/49",PR,4106902.0,2021,3,March,Não
2021-04-01,1,FACULTATIVO,,,,2021,4,April,Não
2021-06-03,3,FACULTATIVO,"Ponto Facultativo no País, mas Feriado Municipal em algumas cidades.. Corpus Christi, expressão latina que significa Corpo de Cristo, é uma festa Cristã realizada na quinta-feira seguinte ao domingo da Santíssima Trindade.",,,2021,6,June,Não
2021-07-26,26,FACULTATIVO,"Feriado para Servidores Públicos. Determinado pelo Estatuto dos Funcionários Públicos Civis do Estado de Goiás e de suas Autarquias, Lei nº 10.460, de 22 de fevereiro de 1988",GO,5208905.0,2021,7,July,Não
2021-10-15,15,FACULTATIVO,"FERIADO ESCOLAR - No dia 15 de outubro de 1827 (dia consagrado à educadora Santa Teresa de Ávila), o Imperador do Brasil, Pedro I, baixou um Decreto Imperial que criou o Ensino Elementar no Brasil. Pelo decreto, ""todas as cidades, vilas e lugarejos teriam suas escolas de primeiras letras""",,,2021,10,October,Não
2021-10-24,24,FACULTATIVO,"Feriado para Servidores Públicos. Determinado pelo Estatuto dos Funcionários Públicos Civis do Estado de Goiás e de suas Autarquias, Lei nº 10.460, de 22 de fevereiro de 1988",GO,,2021,10,October,Não
2021-10-28,28,FACULTATIVO,Dia do Servidor Público - art. 249 da Lei Municipal nº 2.215/1991. O dia do servidor público é feriado apenas para funcionários públicos.,,,2021,10,October,Não
2021-11-20,20,FACULTATIVO,"Lei Municipal No 1985, de 2009. Prefeitura não funcionará. O Comércio deverá Funcionar normalmente",,,2021,11,November,Não
2021-11-20,20,FACULTATIVO,Dia da Consciência Negra. Ponto Facultativo de acordo com a Lei Municipal 2484/2008,,,2021,11,November,Não
2021-12-31,31,FACULTATIVO,De acordo com o Decreto nº 18882-E de 01 de junho de 2015,,,2021,12,December,Não
2021-12-14,14,FACULTATIVO,Data comemorativa e ponto facultativo,SP,3525904.0,2021,12,December,Não
2021-04-02,2,NACIONAL,"Também chamada de ""Sexta Feira da Paixão"" é a sexta-feira que ocorre antes do domingo de Páscoa, e é o dia que os cristãos lembram da crucificação de Cristo.",,,2021,4,April,Sim
2021-04-21,21,NACIONAL,"Joaquim José da Silva Xavier, o Tiradentes foi um dentista, tropeiro, minerador, comerciante, militar e ativista político. É reconhecido como mártir da Inconfidência Mineira e herói nacional. O dia de sua execução, 21 de abril, é feriado nacional.",,,2021,4,April,Sim
2021-05-01,1,NACIONAL,"O Dia do Trabalhador ou Dia Internacional dos Trabalhadores é celebrado anualmente no dia 1º de Maio em numerosos países do mundo, sendo feriado no Brasil, em Portugal e em outros países.",,,2021,5,May,Sim
2021-09-07,7,NACIONAL,"O Dia da Indepência do Brasil, oficialmente a data comemorada é a de 7 de setembro de 1822, em que ocorreu o chamado ""Grito do Ipiranga"".",,,2021,9,September,Sim
2021-10-12,12,NACIONAL,"Nossa Senhora da Conceição Aparecida é a padroeira do Brasil. Sua festa é celebrada em 12 de outubro, um feriado nacional desde que o Papa João Paulo II consagrou a Basílica em 1980.",,,2021,10,October,Sim
2021-11-02,2,NACIONAL,"O Dia de Finados ou Dia dos Fiéis Defuntos, (conhecido ainda como Dia dos Mortos no México), é celebrado pela Igreja Católica no dia 2 de novembro e é Feriado Nacional.",,,2021,11,November,Sim
2021-11-15,15,NACIONAL,"A Proclamação da República foi um levante político-militar ocorrido em 15 de novembro de 1889 que instaurou a forma Republicana Federativa Presidencialista de governo no Brasil, derrubando a Monarquia e, por conseguinte, o imperador dom Pedro II.",,,2021,11,November,Sim
2021-12-25,25,NACIONAL,"O Natal é comemorado anualmente em 25 de Dezembro. Originalmente destinado a celebrar o nascimento anual do Deus Sol no solstício de inverno, foi adaptado pela Igreja Católica no 3o século d.C., para permitir a conversão dos povos pagãos sob o domínio do Império Romano, passando a comemorar o nascimento de Jesus de Nazaré.",,,2021,12,December,Sim
2021-04-28,28,MUNICIPAL,Feriado Municipal,AC,1200013.0,2021,4,April,Não
2021-09-06,6,MUNICIPAL,Feriado Municipal,AC,1200013.0,2021,9,September,Não
2021-08-02,2,MUNICIPAL,Feriado Municipal,AL,2700607.0,2021,8,August,Não
2021-05-14,14,MUNICIPAL,Feriado Municipal,AC,1200054.0,2021,5,May,Não
2021-05-31,31,MUNICIPAL,Feriado Municipal,AC,1200054.0,2021,5,May,Não
2021-08-15,15,MUNICIPAL,Feriado Municipal,AC,1200054.0,2021,8,August,Não
2021-07-03,3,MUNICIPAL,Feriado Municipal,AC,1200104.0,2021,7,July,Não
2021-09-06,6,MUNICIPAL,Feriado Municipal,AC,1200104.0,2021,9,September,Não
2021-09-06,6,MUNICIPAL,Feriado Municipal,AC,1200138.0,2021,9,September,Não
2021-09-06,6,MUNICIPAL,Feriado Municipal,AC,1200179.0,2021,9,September,Não
2021-08-15,15,MUNICIPAL,"Nossa Senhora da Glória. Feriado movido para Sexta-Feira, segundo decreto municipal",AC,1200203.0,2021,8,August,Não
2021-10-01,1,MUNICIPAL,"Aniversário de Cruzeiro do Sul. Feriado movido para Sexta-Feira, segundo decreto municipal",AC,1200203.0,2021,10,October,Não
2021-04-28,28,MUNICIPAL,Feriado Municipal,AC,1200252.0,2021,4,April,Não
2021-09-06,6,MUNICIPAL,Feriado Municipal,AC,1200252.0,2021,9,September,Não
2021-06-27,27,MUNICIPAL,"Homenagem a Nossa Senhora do Perpetuo Socorro, a Padroeira de Feijó, por meio da Lei Municipal de Nº 452 de 01 de junho de 2009",AC,1200302.0,2021,6,June,Não
2021-09-06,6,MUNICIPAL,Feriado Municipal,AC,1200302.0,2021,9,September,Não
2021-12-21,21,MUNICIPAL,Feriado Municipal,AC,1200302.0,2021,12,December,Não
2021-05-30,30,MUNICIPAL,Feriado Municipal,AC,1200336.0,2021,5,May,Não
2021-09-06,6,MUNICIPAL,Feriado Municipal,AC,1200336.0,2021,9,September,Não
2021-05-14,14,MUNICIPAL,Feriado Municipal,AC,1200344.0,2021,5,May,Não
2021-09-06,6,MUNICIPAL,Feriado Municipal,AC,1200344.0,2021,9,September,Não
2021-11-18,18,MUNICIPAL,Feriado Municipal,AC,1200344.0,2021,11,November,Não
2021-03-30,30,MUNICIPAL,Feriado Municipal,AC,1200385.0,2021,3,March,Não
2021-09-06,6,MUNICIPAL,Feriado Municipal,AC,1200385.0,2021,9,September,Não
2021-09-06,6,MUNICIPAL,,AC,1200807.0,2021,9,September,Não
2021-01-25,25,MUNICIPAL,"Lei Municipal nº 1.601/2006 (Dia 23/01 transferido para o dia 25/01, conforme Lei Estadual no 2.126/2009)",AC,1200401.0,2021,1,January,Não
2021-12-28,28,MUNICIPAL,Aniversário do Município de Rio Branco - Lei Municipal nº 1.609/2006,AC,1200401.0,2021,12,December,Não
2021-04-08,8,MUNICIPAL,Feriado em Homenagem a Morte de Padre Paulino Baldassari,AC,1200500.0,2021,4,April,Não
2021-09-06,6,MUNICIPAL,,AC,1200500.0,2021,9,September,Não
2021-09-25,25,MUNICIPAL,,AC,1200500.0,2021,9,September,Não
2021-12-08,8,MUNICIPAL,,AC,1200500.0,2021,12,December,Não
2021-05-14,14,MUNICIPAL,Feriado Municipal,AC,1200450.0,2021,5,May,Não
2021-05-31,31,MUNICIPAL,Feriado Municipal,AC,1200450.0,2021,5,May,Não
2021-09-06,6,MUNICIPAL,Feriado Municipal,AC,1200450.0,2021,9,September,Não
2021-04-24,24,MUNICIPAL,"Aniversário da Cidade de Tarauacá, segundo lei nº 152/79",AC,1200609.0,2021,4,April,Não
2021-10-04,4,MUNICIPAL,"Comemoração ao dia de São Francisco de Assis, conforme decreto no 161/1979",AC,1200609.0,2021,10,October,Não
2021-09-06,6,MUNICIPAL,,AC,1200708.0,2021,9,September,Não
2021-12-22,22,MUNICIPAL,,AC,1200708.0,2021,12,December,Não
2021-04-24,24,MUNICIPAL,,AL,2700102.0,2021,4,April,Não
2021-12-08,8,MUNICIPAL,,AL,2700102.0,2021,12,December,Não
2021-02-02,2,MUNICIPAL,Feriado Municipal,AL,2700201.0,2021,2,February,Não
2021-07-18,18,MUNICIPAL,Feriado Municipal,AL,2700201.0,2021,7,July,Não
2021-07-20,20,MUNICIPAL,Feriado Municipal,AL,2700201.0,2021,7,July,Não
2021-02-02,2,MUNICIPAL,Feriado Municipal,AL,2700300.0,2021,2,February,Não
2021-10-30,30,MUNICIPAL,Feriado Municipal,AL,2700300.0,2021,10,October,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,AL,2700300.0,2021,12,December,Não
2021-02-01,1,MUNICIPAL,,AL,2700409.0,2021,2,February,Não
2021-02-02,2,MUNICIPAL,,AL,2700409.0,2021,2,February,Não
2021-12-08,8,MUNICIPAL,,AL,2700409.0,2021,12,December,Não
2021-07-26,26,MUNICIPAL,Feriado Municipal,AL,2700607.0,2021,7,July,Não
2021-09-08,8,MUNICIPAL,Feriado Municipal,AL,2700706.0,2021,9,September,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,AL,2700706.0,2021,12,December,Não
2021-12-22,22,MUNICIPAL,Feriado Municipal,AL,2700706.0,2021,12,December,Não
2021-05-22,22,MUNICIPAL,Feriado Municipal,AL,2701001.0,2021,5,May,Não
2021-07-20,20,MUNICIPAL,Feriado Municipal,AL,2701001.0,2021,7,July,Não
2021-11-11,11,MUNICIPAL,Feriado Municipal,AL,2701001.0,2021,11,November,Não
2021-09-08,8,MUNICIPAL,,AL,2701209.0,2021,9,September,Não
2021-09-19,19,MUNICIPAL,,AL,2701209.0,2021,9,September,Não
2021-06-08,8,MUNICIPAL,,AL,2701407.0,2021,6,June,Não
2021-05-31,31,MUNICIPAL,,AL,2701506.0,2021,5,May,Não
2021-06-01,1,MUNICIPAL,,AL,2701506.0,2021,6,June,Não
2021-12-13,13,MUNICIPAL,,AL,2701506.0,2021,12,December,Não
2021-03-19,19,MUNICIPAL,Dia de São José,AL,2701605.0,2021,3,March,Não
2021-08-22,22,MUNICIPAL,Feriado Municipal,AL,2701605.0,2021,8,August,Não
2021-08-15,15,MUNICIPAL,,AL,2702009.0,2021,8,August,Não
2021-09-21,21,MUNICIPAL,,AL,2702009.0,2021,9,September,Não
2021-07-16,16,MUNICIPAL,Feriado Municipal,AL,2702108.0,2021,7,July,Não
2021-05-16,16,MUNICIPAL,Feriado Municipal,AL,2702306.0,2021,5,May,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,AL,2702306.0,2021,12,December,Não
2021-04-23,23,MUNICIPAL,,AL,2702355.0,2021,4,April,Não
2021-12-08,8,MUNICIPAL,,AL,2702355.0,2021,12,December,Não
2021-02-14,14,MUNICIPAL,Feriado Municipal,AL,2702405.0,2021,2,February,Não
2021-01-20,20,MUNICIPAL,,AL,2702504.0,2021,1,January,Não
2021-02-02,2,MUNICIPAL,,AL,2702504.0,2021,2,February,Não
2021-07-08,8,MUNICIPAL,,AL,2702504.0,2021,7,July,Não
2021-07-20,20,MUNICIPAL,,AL,2702504.0,2021,7,July,Não
2021-04-25,25,MUNICIPAL,,AL,2702603.0,2021,4,April,Não
2021-12-08,8,MUNICIPAL,,AL,2702603.0,2021,12,December,Não
2021-12-08,8,MUNICIPAL,,AL,2702900.0,2021,12,December,Não
2021-12-27,27,MUNICIPAL,,AL,2703106.0,2021,12,December,Não
2021-05-16,16,MUNICIPAL,Emancipação Política,AL,2703205.0,2021,5,May,Não
2021-08-22,22,MUNICIPAL,Aniversário da Emancipação Política do Município,AL,2703304.0,2021,8,August,Não
2021-10-07,7,MUNICIPAL,"Dia de Nossa Senhora do Rosário, padroeira do Município",AL,2703304.0,2021,10,October,Não
2021-07-09,9,MUNICIPAL,Feriado Municipal,AL,2704005.0,2021,7,July,Não
2021-07-20,20,MUNICIPAL,,AL,2704104.0,2021,7,July,Não
2021-08-14,14,MUNICIPAL,,AL,2704104.0,2021,8,August,Não
2021-08-28,28,MUNICIPAL,,AL,2704104.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,AL,2704104.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,Feriado Municipal,AL,2704203.0,2021,1,January,Não
2021-05-31,31,MUNICIPAL,Feriado Municipal,AL,2704203.0,2021,5,May,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,AL,2704203.0,2021,12,December,Não
2021-08-27,27,MUNICIPAL,"Dia da Padroeira de Maceió, feriado municipal conforme a Lei Municipal nº 1.391 de 26/08/1964.",AL,2704302.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,"Feriado municipal religioso em honra a Nossa Senhora da Conceição, conforme a Lei Municipal nº 1.391 de 26/08/1964.",AL,2704302.0,2021,12,December,Não
2021-06-01,1,MUNICIPAL,,AL,2704401.0,2021,6,June,Não
2021-06-13,13,MUNICIPAL,,AL,2704401.0,2021,6,June,Não
2021-04-24,24,MUNICIPAL,Feriado Municipal,AL,2704500.0,2021,4,April,Não
2021-06-13,13,MUNICIPAL,Dia de Santo Antônio,AL,2704500.0,2021,6,June,Não
2021-01-02,2,MUNICIPAL,,AL,2704609.0,2021,1,January,Não
2021-12-07,7,MUNICIPAL,,AL,2704609.0,2021,12,December,Não
2021-12-08,8,MUNICIPAL,,AL,2704609.0,2021,12,December,Não
2021-03-19,19,MUNICIPAL,"Dia de São José, padroeiro da Cidade",AL,2704708.0,2021,3,March,Não
2021-04-02,2,MUNICIPAL,Sexta-Feira Santa,AL,2704708.0,2021,4,April,Não
2021-08-05,5,MUNICIPAL,Dia do Nascimento de Marechal Deodoro,AL,2704708.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,Dia da Imaculada Conceição,AL,2704708.0,2021,12,December,Não
2021-01-15,15,MUNICIPAL,Feriado Municipal,AL,2704807.0,2021,1,January,Não
2021-08-24,24,MUNICIPAL,Feriado Municipal,AL,2704807.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,AL,2704807.0,2021,12,December,Não
2021-03-18,18,MUNICIPAL,,AL,2705002.0,2021,3,March,Não
2021-04-24,24,MUNICIPAL,Feriado Municipal,AL,2705101.0,2021,4,April,Não
2021-05-24,24,MUNICIPAL,Feriado Municipal,AL,2705101.0,2021,5,May,Não
2021-12-13,13,MUNICIPAL,Feriado Municipal,AL,2705101.0,2021,12,December,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,AL,2705507.0,2021,12,December,Não
2021-03-19,19,MUNICIPAL,Dia de São José,AL,2705606.0,2021,3,March,Não
2021-12-01,1,MUNICIPAL,,AL,2705606.0,2021,12,December,Não
2021-06-13,13,MUNICIPAL,Dia de Santo Antônio,AL,2705705.0,2021,6,June,Não
2021-12-02,2,MUNICIPAL,Feriado Municipal,AL,2705705.0,2021,12,December,Não
2021-02-02,2,MUNICIPAL,Feriado Municipal,AL,2706000.0,2021,2,February,Não
2021-07-16,16,MUNICIPAL,Feriado Municipal,AL,2706000.0,2021,7,July,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,AL,2706000.0,2021,12,December,Não
2021-08-20,20,MUNICIPAL,,AL,2706307.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,AL,2706307.0,2021,12,December,Não
2021-03-03,3,MUNICIPAL,,AL,2706406.0,2021,3,March,Não
2021-12-08,8,MUNICIPAL,,AL,2706406.0,2021,12,December,Não
2021-02-02,2,MUNICIPAL,,AL,2706604.0,2021,2,February,Não
2021-12-02,2,MUNICIPAL,,AL,2706604.0,2021,12,December,Não
2021-04-12,12,MUNICIPAL,Feriado Municipal,AL,2706703.0,2021,4,April,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,AL,2706703.0,2021,12,December,Não
2021-05-31,31,MUNICIPAL,,AL,2706802.0,2021,5,May,Não
2021-12-08,8,MUNICIPAL,,AL,2706802.0,2021,12,December,Não
2021-02-02,2,MUNICIPAL,,AL,2706901.0,2021,2,February,Não
2021-03-16,16,MUNICIPAL,,AL,2706901.0,2021,3,March,Não
2021-12-08,8,MUNICIPAL,,AL,2706901.0,2021,12,December,Não
2021-02-02,2,MUNICIPAL,,AL,2707107.0,2021,2,February,Não
2021-03-22,22,MUNICIPAL,,AL,2707107.0,2021,3,March,Não
2021-06-03,3,MUNICIPAL,,AL,2707107.0,2021,6,June,Não
2021-01-06,6,MUNICIPAL,,AL,2707206.0,2021,1,January,Não
2021-01-20,20,MUNICIPAL,,AL,2707206.0,2021,1,January,Não
2021-07-20,20,MUNICIPAL,,AL,2707206.0,2021,7,July,Não
2021-12-08,8,MUNICIPAL,,AL,2707206.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,AL,2707305.0,2021,1,January,Não
2021-04-12,12,MUNICIPAL,,AL,2707305.0,2021,4,April,Não
2021-07-22,22,MUNICIPAL,,AL,2707305.0,2021,7,July,Não
2021-11-21,21,MUNICIPAL,,AL,2707305.0,2021,11,November,Não
2021-12-08,8,MUNICIPAL,,AL,2707305.0,2021,12,December,Não
2021-03-16,16,MUNICIPAL,Feriado Municipal,AL,2707602.0,2021,3,March,Não
2021-09-27,27,MUNICIPAL,Feriado Municipal,AL,2707602.0,2021,9,September,Não
2021-07-13,13,MUNICIPAL,Feriado Municipal,AL,2707701.0,2021,7,July,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,AL,2707701.0,2021,12,December,Não
2021-04-24,24,MUNICIPAL,Feriado Municipal,AL,2708006.0,2021,4,April,Não
2021-07-26,26,MUNICIPAL,Feriado Municipal,AL,2708006.0,2021,7,July,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,AL,2708006.0,2021,12,December,Não
2021-01-06,6,MUNICIPAL,,AL,2708303.0,2021,1,January,Não
2021-03-19,19,MUNICIPAL,Dia de São José,AL,2708303.0,2021,3,March,Não
2021-07-28,28,MUNICIPAL,,AL,2708303.0,2021,7,July,Não
2021-12-08,8,MUNICIPAL,,AL,2708303.0,2021,12,December,Não
2021-03-19,19,MUNICIPAL,Dia de São José,AL,2708402.0,2021,3,March,Não
2021-09-15,15,MUNICIPAL,,AL,2708402.0,2021,9,September,Não
2021-12-24,24,MUNICIPAL,,AL,2708402.0,2021,12,December,Não
2021-02-02,2,MUNICIPAL,,AL,2708501.0,2021,2,February,Não
2021-05-16,16,MUNICIPAL,,AL,2708501.0,2021,5,May,Não
2021-09-29,29,MUNICIPAL,,AL,2708600.0,2021,9,September,Não
2021-12-08,8,MUNICIPAL,,AL,2708600.0,2021,12,December,Não
2021-12-18,18,MUNICIPAL,,AL,2708600.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,AL,2708808.0,2021,1,January,Não
2021-05-31,31,MUNICIPAL,,AL,2708808.0,2021,5,May,Não
2021-09-08,8,MUNICIPAL,,AL,2708808.0,2021,9,September,Não
2021-12-08,8,MUNICIPAL,,AL,2708808.0,2021,12,December,Não
2021-05-03,3,MUNICIPAL,,AL,2709103.0,2021,5,May,Não
2021-08-24,24,MUNICIPAL,,AL,2709103.0,2021,8,August,Não
2021-12-12,12,MUNICIPAL,,AL,2709152.0,2021,12,December,Não
2021-05-16,16,MUNICIPAL,,AL,2709202.0,2021,5,May,Não
2021-12-18,18,MUNICIPAL,,AL,2709202.0,2021,12,December,Não
2021-02-02,2,MUNICIPAL,,AL,2709301.0,2021,2,February,Não
2021-07-22,22,MUNICIPAL,,AL,2709301.0,2021,7,July,Não
2021-12-08,8,MUNICIPAL,,AL,2709301.0,2021,12,December,Não
2021-02-02,2,MUNICIPAL,,AL,2709400.0,2021,2,February,Não
2021-10-13,13,MUNICIPAL,Comemorações da Emancipação Política da Cidade de Viçosa-AL,AL,2709400.0,2021,10,October,Não
2021-01-20,20,MUNICIPAL,,AM,1300144.0,2021,1,January,Não
2021-12-30,30,MUNICIPAL,,AM,1300144.0,2021,12,December,Não
2021-05-06,6,MUNICIPAL,,AM,1300409.0,2021,5,May,Não
2021-08-07,7,MUNICIPAL,,AM,1300409.0,2021,8,August,Não
2021-06-09,9,MUNICIPAL,,AM,1300508.0,2021,6,June,Não
2021-08-15,15,MUNICIPAL,,AM,1300508.0,2021,8,August,Não
2021-01-29,29,MUNICIPAL,,AM,1300607.0,2021,1,January,Não
2021-06-29,29,MUNICIPAL,,AM,1300706.0,2021,6,June,Não
2021-06-01,1,MUNICIPAL,,AM,1300805.0,2021,6,June,Não
2021-06-13,13,MUNICIPAL,,AM,1300805.0,2021,6,June,Não
2021-06-24,24,MUNICIPAL,,AM,1300904.0,2021,6,June,Não
2021-09-27,27,MUNICIPAL,,AM,1301001.0,2021,9,September,Não
2021-05-13,13,MUNICIPAL,,AM,1301100.0,2021,5,May,Não
2021-12-19,19,MUNICIPAL,,AM,1301100.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,AM,1301209.0,2021,1,January,Não
2021-07-26,26,MUNICIPAL,,AM,1301209.0,2021,7,July,Não
2021-08-02,2,MUNICIPAL,,AM,1301209.0,2021,8,August,Não
2021-03-31,31,MUNICIPAL,,AM,1301308.0,2021,3,March,Não
2021-05-31,31,MUNICIPAL,,AM,1301308.0,2021,5,May,Não
2021-11-28,28,MUNICIPAL,,AM,1301308.0,2021,11,November,Não
2021-09-08,8,MUNICIPAL,,AM,1301407.0,2021,9,September,Não
2021-03-31,31,MUNICIPAL,,AM,1301605.0,2021,3,March,Não
2021-12-12,12,MUNICIPAL,,AM,1301605.0,2021,12,December,Não
2021-05-15,15,MUNICIPAL,,AM,1301704.0,2021,5,May,Não
2021-10-31,31,MUNICIPAL,,AM,1301704.0,2021,10,October,Não
2021-06-24,24,MUNICIPAL,,AM,1301852.0,2021,6,June,Não
2021-12-10,10,MUNICIPAL,,AM,1301852.0,2021,12,December,Não
2021-04-25,25,MUNICIPAL,Aniversário de Itacoatiara,AM,1301902.0,2021,4,April,Não
2021-06-29,29,MUNICIPAL,,AM,1301902.0,2021,6,June,Não
2021-11-01,1,MUNICIPAL,,AM,1301902.0,2021,11,November,Não
2021-03-07,7,MUNICIPAL,,AM,1302405.0,2021,3,March,Não
2021-09-08,8,MUNICIPAL,,AM,1302405.0,2021,9,September,Não
2021-07-16,16,MUNICIPAL,Feriado Municipal,AM,1302504.0,2021,7,July,Não
2021-10-24,24,MUNICIPAL,"Dia em que se comemora a elevação de Manaus à categoria de cidade, conforme Lei Municipal nº 495 de 06/01/2020",AM,1302603.0,2021,10,October,Não
2021-05-15,15,MUNICIPAL,,AM,1302702.0,2021,5,May,Não
2021-08-15,15,MUNICIPAL,,AM,1302702.0,2021,8,August,Não
2021-09-15,15,MUNICIPAL,,AM,1302702.0,2021,9,September,Não
2021-06-25,25,MUNICIPAL,,AM,1302900.0,2021,6,June,Não
2021-01-31,31,MUNICIPAL,,AM,1303007.0,2021,1,January,Não
2021-12-19,19,MUNICIPAL,,AM,1303106.0,2021,12,December,Não
2021-05-05,5,MUNICIPAL,,AM,1303205.0,2021,5,May,Não
2021-07-20,20,MUNICIPAL,,AM,1303205.0,2021,7,July,Não
2021-12-19,19,MUNICIPAL,,AM,1303205.0,2021,12,December,Não
2021-12-19,19,MUNICIPAL,,AM,1303304.0,2021,12,December,Não
2021-05-14,14,MUNICIPAL,,AM,1303403.0,2021,5,May,Não
2021-07-16,16,MUNICIPAL,,AM,1303403.0,2021,7,July,Não
2021-06-27,27,MUNICIPAL,,AM,1303536.0,2021,6,June,Não
2021-12-10,10,MUNICIPAL,,AM,1303536.0,2021,12,December,Não
2021-03-31,31,MUNICIPAL,,AM,1303569.0,2021,3,March,Não
2021-06-29,29,MUNICIPAL,,AM,1303569.0,2021,6,June,Não
2021-03-13,13,MUNICIPAL,Feriado Municipal,AM,1303700.0,2021,3,March,Não
2021-06-13,13,MUNICIPAL,Dia de Santo Antônio,AM,1303700.0,2021,6,June,Não
2021-09-03,3,MUNICIPAL,,AM,1303809.0,2021,9,September,Não
2021-09-29,29,MUNICIPAL,,AM,1303809.0,2021,9,September,Não
2021-05-31,31,MUNICIPAL,,AM,1303908.0,2021,5,May,Não
2021-06-29,29,MUNICIPAL,,AM,1303908.0,2021,6,June,Não
2021-02-01,1,MUNICIPAL,,AM,1304062.0,2021,2,February,Não
2021-09-29,29,MUNICIPAL,,AM,1304062.0,2021,9,September,Não
2021-05-22,22,MUNICIPAL,,AM,1304104.0,2021,5,May,Não
2021-06-15,15,MUNICIPAL,,AM,1304203.0,2021,6,June,Não
2021-05-12,12,MUNICIPAL,,AM,1304302.0,2021,5,May,Não
2021-07-26,26,MUNICIPAL,,AM,1304302.0,2021,7,July,Não
2021-06-13,13,MUNICIPAL,,AP,1600279.0,2021,6,June,Não
2021-02-04,4,MUNICIPAL,Aniversário de Macapá,AP,1600303.0,2021,2,February,Não
2021-01-23,23,MUNICIPAL,,AP,1600402.0,2021,1,January,Não
2021-08-15,15,MUNICIPAL,,AP,1600402.0,2021,8,August,Não
2021-08-15,15,MUNICIPAL,,AP,1600501.0,2021,8,August,Não
2021-12-01,1,MUNICIPAL,,AP,1600501.0,2021,12,December,Não
2021-12-24,24,MUNICIPAL,,AP,1600501.0,2021,12,December,Não
2021-12-31,31,MUNICIPAL,,AP,1600501.0,2021,12,December,Não
